ACCNUM	ENTREZID
XM_307630	1269049
Q7QGB2	1271315
XP_317208	1277722
EAA08591	1273929
EGK97300	1277360
XM_315721	1276381
XP_320541	1280680
XM_316016	1276646
XP_317607	1278071
XM_557180	3290186
XP_316571	3290194
XP_320082	1280252
XP_001687904	4576464
XP_560309	3289936
EAA12210	1277464
XM_001688544	5668121
XP_001687897	1269688
XP_314728	1275481
XM_321931	1281944
EAA14437	1279306
XP_003436777	1274447
XP_317897	1278282
XP_313557	1274432
XM_317154	1277674
EDO63736	5667170
XP_309481	1270761
XP_315718	1276378
XP_321772	1281810
Q7PVK1	1280219
XP_315397	1276089
EAA10843	1276474
EDO63226	5667421
XM_001688386	5667409
XP_003435923	4577140
XP_001688099	1270149
XP_003437079	1272313
XP_320738	1280868
XM_001688747	5667227
XM_321635	4577242
XM_001688733	1276775
XM_318659	1279002
EAA08034	1273304
XM_318955	1279260
XM_563913	1270954
EAA43966	1278165
XM_319649	1279869
XP_311296	1272350
XP_320835	1280961
EAA45521	1269307
XP_003437116	11175941
XP_001237166	4576528
XP_316066	1276693
XP_003436013	1281066
XM_001688614	1276187
XM_315625	1276300
XM_003435828	11175559
EAA00175	1280522
XM_001230740	4578060
EAA15156	1280263
XM_306959	1268400
XP_001237985	4577519
XM_320516	1280655
XP_320536	1280675
EAA04291	1270230
XP_318420	1278788
XM_001688217	5668115
EAA43311	1280690
XM_563719	3290623
XM_319230	1279504
XM_320023	1280200
XM_560145	4576094
XP_319374	1279616
XP_552525	1280916
EAA12577	1277849
XM_558887	1272811
XP_308168	1269526
EAA07356	1272811
EAA05739	1271250
XP_003437056	1272440
XP_001238128	4578124
XM_001230796	4576021
EGK97320	1278659
XP_001687947	1269810
XP_321154	1281215
XP_001238459	4577132
EAA10912	1276654
XP_308567	1269913
EAA14503	1279172
EDO64766	5667195
EAL38931	5667990
EAL41134	3289748
XM_003436186	11175478
XM_309063	1270379
EAA00280	1280583
XP_001237715	4576628
XP_001689181	5668089
XP_318692	1279035
XP_321777	1281814
XM_317239	4578130
EDO63939	5667139
EAA14765	1280008
EAA06855	1272408
XP_003436178	11175680
XM_309276	1270566
XM_310944	1272074
XM_003437025	4576002
XM_312836	1273818
XP_321453	1281529
XM_310271	1271473
Q7QII3	1270195
EAA09006	1274429
XP_001688201	5667618
EGK97558	1281671
XM_312392	3290635
XP_001687820	5667425
EAA13601	1278847
XM_321810	1281844
XM_319722	1279936
XP_001689375	5667667
EAA01487	4577023
XP_003436849	11176038
EAA09293	1274708
XM_314246	1275024
XM_313053	1273990
EAU77795	4397708
XP_315213	1275924
XM_558380	3290820
XP_562493	3290876
XM_320750	1280880
EAA13751	1278892
EGK96400	1271684
XP_001230708	4578317
XM_554753	1278343
EAA06446	1271994
XM_003436531	1274388
XP_552222	1280667
XM_319819	1280025
XP_312466	1273487
EAA10734	1276397
EAA07379	1272783
XM_310757	1271902
XP_307601	1269020
XP_553032	3291903
XP_309158	1270461
XP_321698	1281744
EAA11623	1276401
EAL39488	3291333
XM_001237883	4577988
XP_313726	1274581
EAL38868	3291428
XM_311821	1272902
XM_318584	1278933
Q5TWR1	1269944
EAA11016	1276298
XM_316614	1277171
EDO63676	1276192
XM_319318	1279569
XM_320067	1280238
EAA03915	1269867
XP_003436518	11175468
XM_559213	3291143
XP_317231	1277741
EAA03470	1269089
XP_316315	1276908
EAA13185	1278504
XM_563586	3290639
EGK96767	11176163
EAA07916	1272920
XP_320602	1280738
XP_001688822	5667117
EAA03542	1269175
XM_316643	1277199
XP_551677	3290429
XM_001688067	5667258
XM_554885	3291300
XM_318525	1278879
EAA43266	1282046
XP_003436486	11175663
EAA01081	1281766
XM_319398	1279636
XP_310376	1271555
XM_308724	1270061
XM_315455	1276145
XP_308284	1269640
EAA06745	1271996
XP_312423	1273447
EAL40336	3291106
XP_309925	1271176
XM_320383	1280533
EAA02134	4577539
XM_318161	1278554
EAA05131	1270763
XP_551994	3291528
EGK97110	11175863
XP_307762	1269163
XP_312436	1273459
XP_310786	1271929
XP_313899	1274867
XM_320637	1280771
XP_309606	1270900
EAA05614	1271100
XP_309959	1271209
EAA04754	1269658
EAA06078	1271545
XM_321994	1282000
XP_321857	1281887
XP_001238321	4577480
XP_559624	3290912
XM_552786	1279874
XP_003436715	1273930
XM_552750	3291833
XP_001687984	1269899
XM_320743	1280873
XP_314937	1275668
Q5TYB7	3292616
EGK96462	11175858
XP_308757	4576194
XM_553774	3292089
XM_319140	1279423
EAU76719	4578067
EAA00043	1280898
XP_320370	1280522
Q7QJI1	1269704
EAA04658	1269720
XM_001688865	1277168
XP_311026	1272148
XP_308012	1269379
XM_316353	1276943
XP_317600	1278066
EAA00766	1280833
EAA00075	1280947
EAA11953	1276521
XM_315212	1275923
XM_001230484	4397673
Q5TN79	3291563
XP_320404	1280552
XP_308997	1270313
EAA01607	1281942
XP_315372	1276067
EAA04470	1269811
Q7QHT1	1270598
EAA06174	1271912
EAA12387	1277930
XP_317741	1278191
XM_003436436	11175764
EAA10533	1275861
EGK97179	1274598
XP_562694	1273999
XP_311010	1272132
EAU77052	4576793
XM_319338	1279585
XM_319641	1279862
XM_314864	1275601
EAA03586	1269202
EGK97332	1278739
XM_001237147	4576733
XM_310695	1271841
XM_314428	1275196
XP_320790	1280917
XM_001689119	1279407
XM_552852	3291861
XP_321470	1281545
EAA08928	1274184
XM_312843	1273824
EAA01771	1281927
XP_313871	3291034
XP_555234	3291683
XM_564835	1269789
EAA12233	1277890
XP_315863	1276505
EAA14912	1280228
XP_565438	3290232
XP_552168	3291494
XP_310720	1271865
XM_316437	1277015
XP_318572	1278926
EAA03963	1269607
XP_003436846	1274700
EGK97036	11175594
XP_001688066	5666905
Q7Q5M8	1276961
EAL42045	1279993
XM_001687877	5666932
XM_316144	1276759
EDO64184	5667550
XP_001238522	4577204
EAA11699	1276618
EAA05982	1271567
XM_001687749	5668362
XM_310616	1271763
EAA09940	1275309
EAA13029	1278246
XP_003436767	1274117
XP_001237905	5668323
Q5TNT0	3292150
XP_001689161	1279218
EAA07746	1273112
XP_317085	1277613
EAA10576	1275951
XM_315671	1276336
EDO64426	5667830
XM_001688786	1276916
EAA43613	1279567
EAA03745	1269370
XP_316495	1277065
XP_311589	1272688
Q5TWZ3	3290383
XM_317785	1278230
XP_003435997	11175842
EAA06322	1271763
XM_316864	1277404
XP_003436320	11175541
XP_309640	1270886
XP_001689200	5668301
XP_001237234	4577841
XM_314487	1275251
XP_001688985	5668192
EAL39829	5667074
XM_566154	1272025
EDO63694	5666844
XP_551967	3291533
XP_309682	1270947
XM_558110	1275307
XP_003436365	1272904
XP_321072	1281134
EAA14061	1279358
XP_319728	1279941
XM_312665	1273663
EAA09542	1274831
XM_557829	3291782
EAA44113	1276612
EAA05466	3291179
EAA11677	1277177
XM_311881	1272951
XM_319331	1279579
XP_319329	1279577
EAA04093	1270161
XP_315043	1275757
XP_001688717	5667312
XM_319487	1279717
EAA14560	1279084
EAL41269	3289629
Q7PQ13	1274786
XP_003436282	1273080
XM_312560	1273567
XM_557821	1275525
XP_319072	1279356
EAA00898	1281603
XP_565332	3290257
XM_001688965	5668342
XM_003436743	1274499
EAA03626	1269244
XM_311194	1272417
XP_313491	1274375
XP_320425	1280572
EAA00487	1280648
XM_311358	1272547
XP_555228	3291685
XP_321040	1281103
XM_319040	1279333
XP_001688009	5667137
EAA11471	1276834
XP_309932	1271183
XP_311420	1272506
EAA06766	1271780
XM_310729	1271874
XM_003436899	1272018
XM_321860	1281890
XP_001230693	4577959
XM_320490	1280632
EDO64287	5668012
XP_001688773	5666856
EAA10872	1276445
EDO64769	5667257
XP_311945	1273009
XP_315500	1276186
XP_556482	4576539
EAA06915	1272397
XP_309657	1270929
EDO64771	5667276
XP_315464	1276154
XP_317286	1277789
EDO63941	5667143
EAL39966	3290078
EAA06512	1272079
XP_318396	1278767
XP_320624	1280758
EAA08436	1273806
EAA43169	1281629
XP_001689204	5668266
XM_003435815	11175719
XP_316557	1277121
XM_001237106	4576348
EAA08626	1274068
XP_321678	1281726
XP_001688163	1270396
EAU77148	4576893
XP_001688109	1270175
XM_318471	1278832
XM_310840	1271978
XP_003437063	4575960
XM_308231	1269588
EAA03573	1269164
Q7PQS5	1273737
XM_312496	1273513
XM_003436623	1278784
XP_003436472	1272787
EAU77125	4577151
XP_317372	1277866
EGK96876	1273497
XP_313242	1274161
XP_003436859	11175844
XP_001230786	4576161
XP_308947	1270266
XP_310634	1271780
EAA05847	1271424
XM_310686	1271832
EDO64638	5667052
XP_003436897	1272267
XP_315779	1276435
EAA15088	1280134
XP_001230587	4578078
XM_321034	1281097
XP_315512	4576310
XM_001688253	5666753
XP_001230977	4576706
XP_313408	1274308
XM_003436316	1272904
XP_001687798	5668394
XP_315786	1276440
EAA13847	1279464
XP_560120	3289787
XP_001238089	4578218
XM_320082	1280252
EDO64764	1270190
EAA12504	1277644
EAA43544	1279272
XM_312831	1273815
XP_317676	1278134
Q7Q4C7	1277647
EAA08105	1272969
XP_312648	1273646
EAA15083	1280103
EAL39233	3292092
XM_001687773	5667733
XM_003436337	1273752
EAA14576	1278925
XP_001688085	5666991
EAA10995	1276699
EAA14774	1279987
XM_312180	1273225
EAL40607	1274312
XM_309823	1271078
EAA07730	1273243
XM_003436787	1274678
EDO63728	5667266
XP_003436405	1273815
XM_003436344	1273768
XP_308036	1269402
XM_001688398	5667429
XM_564289	1270715
EAA14338	1279432
XP_313793	1274642
EAL40667	3290975
XM_001237433	4577211
XM_319123	1279407
XP_317615	1278078
XP_321610	1281664
EAU76731	4577989
EAA04841	1270485
XM_001237984	4577519
EAU76710	1275531
XP_313127	1274062
XM_003436512	1274337
EAA05681	1271197
XM_309477	1270757
XM_321180	1281239
EAU77880	4397777
EAA13195	1278527
XP_317841	1278349
XP_307908	1269287
XM_310869	1272004
CAZ76947	1274311
EAA07864	1273188
XP_318822	1279146
XM_317491	1277973
XM_312613	1273614
XM_317318	1277816
XM_001237896	4578108
EAL41428	3291368
EAA11289	1277153
EAA09909	1275314
XP_312645	1273644
XM_321881	1281907
XP_313945	1274753
XM_306819	1268261
EAA03331	1268960
XP_001688696	1276313
XM_003435856	1281485
XP_308626	1269971
EDO63451	5668290
EAA12566	1277836
XM_003435916	1281247
XP_003436012	3290546
XM_001688271	5667732
XM_001688625	3289993
XM_001688500	1275069
EAA07747	1273122
EAA12252	1277631
XM_551404	3290473
XP_003436315	1273032
XM_316654	1277210
XP_003436038	1269423
EAA09020	1274432
XP_313853	1274696
XP_001687784	5668415
XM_001687953	1269922
XP_308434	1269784
XP_306152	1267597
EAA09709	1275113
XM_003435769	1281784
XP_310007	1271247
XM_318818	1279143
XP_316292	1276885
EAA00609	1281017
XM_001238470	4577314
XP_559053	4577848
EAU75990	1279783
XM_310755	1271900
XM_318419	1278787
XP_319766	1279977
XP_318113	1278512
EAA45754	1268533
XM_312644	1273643
XM_311670	1272762
XP_317257	5668319
EAA00942	1281358
XP_319133	1279416
XM_316370	1276956
XM_310283	1271483
XM_003436736	11176032
EAA11560	1276492
XM_320893	1281018
XM_310541	1271615
XM_312423	1273447
EAA04308	1268773
XP_550715	3290556
XP_316133	1276750
XP_317884	1278272
EAA13302	1278406
XM_311468	1272613
EAA11278	1276775
XP_001237490	4576976
XM_308388	1269739
XM_001237186	4576178
XM_311690	1272779
EDO64233	5667449
EAA13580	1278832
EAA13922	1279400
EAL38811	3291471
XP_313786	1274635
Q7Q168	1279357
XP_003435872	11176009
XM_314165	1274963
XM_553803	3292092
XP_308485	1269835
XM_318815	1279140
EAA09429	1274877
EAU77007	4576874
XM_320089	1280258
EAL38771	1280611
XM_550679	3290561
EAU78004	4397620
EGK96299	1270518
XM_003435835	1281587
EAA04496	1269654
EAA00843	1281485
XM_556217	3290001
XP_309239	1270533
EAA13984	5668089
XP_312244	1273282
XM_314682	1275439
XM_321319	1281411
EAA44167	1276782
XM_310006	1271260
EAA04933	1270484
XM_001231095	4576575
EAA08756	1274391
EAA08156	3290667
XM_316213	1276821
XP_001687792	5668347
XM_001688904	5666985
XM_001688677	5667181
XM_308385	1269736
XP_003436756	11175934
XM_308713	1270051
XP_320253	1280406
XM_321550	1281606
EAA12485	1277847
XM_311109	1272226
XP_562070	4576857
XM_313668	1274530
EAL40474	3289907
EAA06439	1272004
XP_312205	1273246
XM_310082	1271310
XP_320040	1280215
XM_318751	1279081
XP_316026	1276656
EAU77085	4577211
EAU75970	1280160
XM_553504	1279080
EAA44585	1274575
XM_322015	1282020
XM_320300	1280447
XM_310404	1271582
XM_311589	1272688
EAA04899	1270482
Q7Q108	1279458
XP_318236	1278616
XM_001237786	4576562
XP_308490	1269839
EAA05905	1271440
EAA09428	1274873
XP_001689401	5666790
XP_310518	4575958
EAA45232	1271380
XM_319102	1279386
XP_315391	1276083
EGK96643	11175727
XM_316857	1277397
EAA45318	1270939
XP_318577	1278927
EGK96557	1272430
EAA05315	1270786
XM_319025	1279318
XP_320589	1280727
XM_003436100	1273424
XP_311546	1272645
XM_319583	1279815
XP_001237046	4576688
EAU76830	4576706
XP_315072	1275785
XM_555840	3289770
XM_314708	1275461
XP_001688910	5667190
EAA06275	1271679
XP_311848	1272924
XP_311779	1272856
EAA04269	1270333
EAA12161	5668252
XM_003435716	11176000
XP_003436304	1273053
EAA01475	1281301
XM_001688037	5667029
XP_315066	1275779
Q7QNM4	1268631
XP_319888	1280086
XP_318374	1278749
XP_317734	1278184
XM_562437	3290869
XM_551584	3290450
XM_553983	3292124
XP_316861	1277401
XP_312757	1273747
EDO64544	1269682
EDO63890	5667301
XM_315499	1276185
XM_003436169	1273257
EAA06726	1271968
XP_001687825	5667733
XP_001237243	4577540
XP_316638	1277194
EAA09431	1274840
XM_315088	1275810
XM_311380	1272466
EGK96736	1273088
XM_319638	1279859
XP_321778	1281817
XM_559373	3289738
EAA44505	1274744
EDO64679	5667197
EAA07629	1272993
XP_308832	1270157
XM_003436673	11176130
XP_307608	1269027
EAA14818	1279900
XM_556255	3290010
XM_319758	1279969
EGK97587	11175994
XM_320599	1280735
Q7QDY7	1272607
Q7QLH6	1268523
EAU76597	1277022
Q7Q1F6	1279227
XP_308218	1269575
EAA14020	1279367
XM_001689232	5667972
XP_317797	1278340
XP_552478	1280874
XP_316643	1277199
XM_311839	1272916
XM_562831	3290741
EAA09202	1274548
XP_564616	3290402
EAA01646	1281576
XP_003436942	11175536
XP_316171	1276781
XM_001689207	5668019
XM_001688597	5667113
EDO63803	5667227
XP_311598	1272696
XM_557111	3290161
EAA03337	1268964
XP_321211	1281268
EAA14213	1279692
EAL39965	3290077
XP_565883	1271762
XM_003436496	11175517
XM_313313	1274225
Q5TTC8	3290959
XP_320909	1281354
EAA09967	1275299
XP_321495	1281569
EAU77018	4577240
XM_557970	1275666
EAL41066	3291136
XP_560999	3292527
XP_311511	1272602
EAA00141	1280349
EAA01165	1281834
XP_308847	1270171
EAA09641	1275055
XM_003436520	11175863
XM_003436279	11176049
XM_311943	1273007
XM_321394	1281478
EDO63447	5668297
XM_307777	1269172
XM_319440	1279673
XP_314744	1275496
XP_313453	1274346
XP_001237211	4577561
XM_001238804	1271683
XM_315399	1276091
EAA12237	1277887
XM_313364	1274268
XP_318274	1278655
XP_003436358	1272927
XP_003436234	11175478
XM_003436446	1270940
XP_001688263	5668176
XP_563593	3290637
XM_001231006	4576425
XM_001237924	4578332
EAA14720	1280164
XP_319268	1279538
EAA14812	1279922
EAA08693	1274052
XM_003436458	11175773
XP_001237291	4576124
EDO64630	1269895
XM_320739	1280869
XP_310082	1271310
XP_310260	1271462
EAU77729	4577547
EAA06316	1272180
XM_001689020	5666840
XP_316952	1277479
EAL40853	3290674
XP_321435	1281513
XM_564488	3290417
EAA01704	1281967
XP_310455	1271687
XM_322025	1282030
Q7PW40	1280052
EAL40624	1274390
XP_308285	1269641
XM_320558	1280696
XM_312626	1273626
EAA07275	1272798
EGK96538	11175595
XM_312292	1273326
XM_001237852	4576183
XM_315127	1275845
EAA43551	1279280
XM_001688782	5667070
XM_001238438	4577022
EAU76388	4578201
EAU76846	4577154
XM_315512	4576310
EAA00116	1280475
Q5TXG8	3292288
XM_313397	1274297
XM_001687767	5667424
XM_308443	1269793
Q7Q6S1	1276375
EAA10115	1275605
XP_003436857	1275944
EAA14718	1280052
EAA08225	1273635
EAL40316	3291822
EDO63685	1276247
XP_001237770	1276778
XM_317347	1277843
XM_321387	1281471
XP_001687973	5666888
EAA05128	1270770
XM_562148	1274546
EAA14915	1280190
EAA03979	1270233
EGK96373	1271530
XP_310475	1271625
EAA13934	1279697
XP_314239	1275019
EAA12337	1277730
XM_317861	1278251
EAA11931	1276584
XP_001237126	4576557
XP_321483	1281558
XM_308266	1269623
EAA08659	1273977
EAL42041	3290568
XM_311184	1272418
XP_001238304	4577641
XP_316535	1277102
Q5TYI1	3292239
XM_003435765	1281806
EAU76586	4576344
XM_315239	1275945
XP_001688015	5667088
EAA08431	4577001
XP_309419	1270700
XP_314877	1275613
EAA12238	1277472
EAA01622	1281473
XP_321914	1281930
XP_312232	1273271
EAA04809	1270391
EDO64208	5667574
XM_317860	1278250
EGK96654	11176095
XM_317175	1277692
EAA04760	1270296
XP_321974	1281984
EAA11406	1277116
XP_307926	1269304
Q7PM79	1279231
XM_552916	3291880
XM_310279	1271479
EAL39807	3289954
XP_310953	1272082
XP_317084	1277612
EAA08385	1273887
EGK97482	11175623
XP_321869	1281895
EAA12364	1277854
EAA00192	1280331
XP_001689359	5667527
XM_003437127	1270513
EGK97467	1281318
EAA12079	1277417
EAA08637	1273948
XP_001238123	4578370
XP_553654	3292069
XM_308021	1269387
XP_312480	1273500
EDO64440	5667922
EAA07378	1272788
XP_312002	1273059
XP_320574	1280712
EAA07469	1273440
XM_319824	1280030
EAA03854	1269441
XP_310777	1271920
XM_308909	1270230
XM_001688246	5666818
XM_310831	1271969
EAA06794	1272373
XP_310004	1271245
EAA13672	1278840
XM_001689101	1279218
EAA00214	1280556
XP_319863	1280064
EAA04035	1269600
XM_320791	1280918
EAA00202	1280314
XM_317248	1277755
Q7PK29	1279218
XM_003436808	1275947
XM_550942	1281247
Q7Q946	1275126
XP_307790	1269184
XP_559853	3291958
EDO64402	5667965
XP_320022	1280199
XM_315748	1276405
XM_312067	1273115
CBL86357	1280539
XP_320523	1280662
XP_001237358	4576067
XP_001687960	5667330
XP_313067	1274002
XP_001238052	4578019
XP_308840	1270164
EAA13817	1279002
EAA14983	1280259
EAA01039	1281219
XP_313043	1273984
XM_321661	1281709
EAA11158	1276194
EAA11754	1276325
XM_003436424	1272787
EAA07493	1273436
XP_314783	1275529
XM_001230607	1269406
XM_320184	1280339
XM_559490	1271457
XP_318844	1279164
EAA12052	1277422
XM_559533	3290895
XM_001688450	1274799
EDO64692	5667230
XP_551849	3291560
XP_003436001	11176147
XP_321638	1281688
XP_319648	1279868
EAA05392	1270931
XP_001237762	4576708
XM_311340	1272391
XM_003437052	1272388
EAA14229	1279147
EAA12271	1277479
EAA14406	1278951
EAA06268	1271699
EDO64680	1269952
EAA06711	1271987
XM_320884	1281010
XM_003436229	1273088
EGK96651	11176008
XM_320306	1280458
XM_309431	1270712
EAA08343	1273795
XP_307994	1269365
XP_311136	1272252
EAA44843	1272963
EAU77990	4397850
XM_313114	1274050
XM_314533	1275295
XM_309387	1270670
EAA08541	1274000
EAA07977	1273462
XP_321039	1281102
EAA15112	1280074
XM_313570	1274446
XP_001230552	4397760
XP_565607	3290581
XM_315188	1275902
EDO63546	5668205
XP_001688772	5666861
EAA12156	1278196
XP_001237145	4576703
EAL39825	3289968
EAA02910	1268534
EAA12176	1277446
XM_563293	3290689
EAA09181	1274681
XM_313396	1274296
EDO63768	1276634
XP_313268	1274184
XP_311539	1272639
XP_003436235	11175990
EAA07567	1273063
XP_001238274	4577617
EAA10193	1275400
XP_001230709	1271317
XM_310479	1271629
EAA05593	1271024
XM_320376	1280526
EAL38479	3290556
XP_316787	1277333
EAA04749	1269853
XP_319604	1279829
XP_318786	1279115
XM_001230479	4578453
XP_314555	1275317
EAA00737	1280819
XP_001238331	4577579
XM_320907	1281345
EAA07604	1273028
XP_319704	1279919
XM_313054	1273991
Q5TP24	4578030
XP_309496	1270776
XP_565608	3290583
EAL39005	3291870
Q7QGS6	1271081
EAA09475	1274946
XP_320417	1280565
XM_564500	4576783
EAA11326	1277251
XM_316013	1276644
EAU76314	4578179
EAA14011	1279575
XM_312936	1273902
EGK96191	1269302
XM_316161	1276775
XM_308620	1269965
XM_312965	1274004
XP_316604	1277161
EAA09363	1274771
XP_317007	1277540
EAA00259	1280723
EAA07455	1273631
EAA05274	1270802
EGK96825	11176067
XP_316287	1276880
EAA05903	1271405
XP_558026	1275236
EAA12880	1278070
XP_001687863	5667186
EAA05907	1271406
XP_001237299	4576172
XM_318616	1278959
XP_314132	1274936
EAA09438	1274727
EAA09906	1275262
EAL40140	5666978
EAA15086	1280124
XP_311553	1272652
XP_003436221	1273257
XM_308292	1269647
XM_315333	1276033
XP_311966	1273027
XP_003436709	11175880
Q5TWI7	5667273
Q7PMI9	1278885
EDO64765	5667196
EDO64575	5666917
XM_003435700	4577404
Q7PRN5	1272400
XP_001237297	4576162
EAA01241	1281422
EAA09191	1274676
EDO63504	1278457
XP_001688618	5667308
XP_316681	1277235
XM_309674	1270940
EAA08808	1274214
XM_310097	1271322
XM_001231044	4576284
XP_321034	1281097
EAL41744	3290402
XP_319075	1279360
XM_312670	1273668
Q7QFM3	1271658
EAA14653	1279749
EAA14875	1279870
XP_001687901	1269699
XM_309392	1270674
EAA01170	1281171
EAA00634	1280741
XM_319902	1280099
EGK97495	1281423
XP_308945	1270264
XP_315697	1276360
EGK96241	11175486
XM_320939	1281143
XP_313999	1274796
XP_557716	3291756
EAU76639	4576183
EAA11489	1277247
XM_310007	1271247
EAA07594	1273048
EGK96797	1273260
XP_309463	1270744
EAA00830	1281655
EAA00608	1281018
XM_319186	1279466
EAA04307	1269848
XM_312930	1273896
XP_312315	1273349
XP_316310	1276903
XP_318006	1278420
EGK96747	1273110
EAA04735	1270290
XP_001237938	4578411
EAA00692	1280662
EAA11384	1277125
EAA12186	1278202
XM_317857	1278247
XM_313727	1274582
XM_309488	1270768
XM_320826	1280953
XP_001688253	5667944
XM_308896	1270217
XM_001689025	1278422
XP_001237806	1276989
XP_315378	1276072
EAA01563	1281381
XP_557171	3290176
XM_001689024	1278422
EGK97641	11176097
XP_562889	1273794
EDO63894	5667294
XM_320310	1280465
XP_309720	1270982
EAA44065	1276343
Q7PKC9	1280690
EAA44630	1274395
EAU76340	1277792
EAA13194	1278432
